,importance
medianMFCCS_4,5.744031592174188e-05
kurtMFCCS_3,0.00021521617069062543
medianMFCCS_16,0.0002680564521593039
medianMFCCS_8,0.00029525786031035697
meanMFCCS_15,0.0003565434853147787
kurtMFCCS_16,0.0004326375475663939
medianMFCCS_13,0.0006306166413306791
medianMFCCS_14,0.0006908986135521636
entropyWavelet_2,0.0007550117224055325
meanMFCCS_8,0.0008694443132035946
stdMFCCS_2,0.0008914013758043792
kurtMFCCS_14,0.0010084952200017574
meanMFCCS_9,0.0011300787703210804
meanMFCCS_14,0.0011636877058005754
totalEnergyWavelet,0.0011990644628923827
medianMFCCS_10,0.0012093048973299207
meanMFCCS_19,0.0013188792228770632
medianMFCCS_15,0.001340324279989309
energy,0.001369149241745434
energyWavelet_3,0.0014041325618574323
kurtMFCCS_15,0.0014321083922858731
skewMFCCS_8,0.001457655479101002
energyWavelet_0,0.001524052247565116
kurtMFCCS_2,0.0016511405655484882
kurtMFCCS_10,0.0016796024754906292
kurtMFCCS_8,0.0016872690613524567
skewMFCCS_15,0.001756888203803366
medianMFCCS_17,0.0018197108000482312
complexity,0.0018433282334777118
meanMFCCS_4,0.0018567853024474617
energyWavelet_1,0.0019257181598877587
meanMFCCS_16,0.0019622339476525743
stdMFCCS_4,0.002043607920295754
skewMFCCS_14,0.0021289121031265704
kurtEda,0.0021773881669769905
skewMFCCS_6,0.002382935388565355
stdMFCCS_8,0.002402407909538494
mobility,0.0024166621818457966
kurtMFCCS_12,0.0024822587080277044
stdMFCCS_16,0.002491795265704362
kurtMFCCS_18,0.002510697955745953
skewMFCCS_16,0.0026132596264784517
meanMFCCS_17,0.002746547045730152
skewMFCCS_18,0.0028473092522552958
medianMFCCS_5,0.0029300180576352854
entropyWavelet_0,0.002982333068721088
skewMFCCS_11,0.0030298307306794708
medianMFCCS_9,0.0030773026043184964
skewMFCCS_3,0.0031193196201928608
medianMFCCS_19,0.0031198519828186883
energyWavelet_2,0.003184851896164669
meanEda,0.0032193337131324194
skewMFCCS_4,0.0032272378456720736
stdMFCCS_9,0.0032442516987155837
kurtMFCCS_1,0.0034110156999305453
stdMFCCS_6,0.0034201844680796308
kurtMFCCS_7,0.003436493218781172
kurtMFCCS_17,0.003475817144594785
medianMFCCS_7,0.0035734335148937175
skewEda,0.003582844374463486
entropyWavelet_3,0.0036109079584036403
meanMFCCS_3,0.003614802714326128
skewMFCCS_7,0.00365810152031231
medianMFCCS_2,0.0038169840377483967
meanDerivative,0.0038464689601335578
medianMFCCS_3,0.003906436877859457
stdMFCCS_17,0.003964039192996932
meanMFCCS_2,0.004034458171779601
kurtMFCCS_4,0.004073406811567792
sma,0.004131836804269921
meanNegativeDerivative,0.004152919621012089
skewMFCCS_19,0.004208586052474203
kurtMFCCS_11,0.004333451820120687
stdMFCCS_7,0.004449646030822974
stdMFCCS_18,0.004454345709643571
activity,0.004458604817488987
stdMFCCS_15,0.0045007090363921995
kurtMFCCS_5,0.004502295790733967
kurtMFCCS_9,0.004557072306560059
skewMFCCS_2,0.004561275011026643
skewMFCCS_17,0.004575858907038629
medianMFCCS_1,0.0045890155360069984
meanMFCCS_10,0.00461448165059134
varSpectralPower,0.004621162746579011
meanMFCCS_0,0.004713840961995489
skewMFCCS_9,0.004727139253895949
stdMFCCS_12,0.005342978325287895
meanMFCCS_12,0.005436741911850153
distributionEnergy_3,0.005462560926985429
stdEda,0.0061959599340515
meanRiseTime,0.006203338533490568
stdMFCCS_0,0.006230660092727653
skewMFCCS_10,0.00636172637214325
stdMFCCS_3,0.006399103323353066
meanMFCCS_11,0.006417695544558813
skewMFCCS_13,0.006474407352800454
stdMFCCS_19,0.006571473977962306
sumRiseTime,0.006614214215380823
meanMFCCS_6,0.006621319310732834
peaksCount,0.006626049535869308
meanMFCCS_5,0.006699226797385239
meanMFCCS_18,0.006791238063440869
medianMFCCS_18,0.007888457805156226
skewMFCCS_12,0.008539707036081477
distributionEnergy_0,0.00950547264635557
kurtMFCCS_0,0.009677877746717887
stdMFCCS_14,0.009720783371778964
kurtMFCCS_13,0.009906112347621414
meanMFCCS_13,0.010014304347010377
stdMFCCS_13,0.010070620537176174
medianMFCCS_11,0.010518291305066443
medianMFCCS_0,0.010812732886343738
entropyWavelet_1,0.011352344690014685
kurtMFCCS_19,0.013116815664176173
skewMFCCS_0,0.014005545637557595
distributionEnergy_2,0.014146300501652484
meanMFCCS_1,0.01441061813168129
stdMFCCS_10,0.015907255271355912
meanMFCCS_7,0.017104004485651386
skewMFCCS_5,0.017228774458181776
stdMFCCS_5,0.0201791565966954
stdMFCCS_11,0.020515832883348746
medianMFCCS_6,0.02494903917956618
medianMFCCS_12,0.02502833273189768
stdMFCCS_1,0.02706720444291414
skewMFCCS_1,0.032947566198274464
sumPeakAmplitude,0.03408598463239335
distributionEnergy_1,0.05106106085418623
kurtMFCCS_6,0.09810476142876817
meanPeakAmplitude,0.12252846476975533
